,author,content,description,publishedAt,source,title,url,urlToImage,count
267,Mark Sweney,"The former Stock Exchange Tower in Londons Square Mile has been sold for £385m to a Singaporean group that said it took advantage of Brexit uncertainty to strike the deal. The Singapore-listed City Developments Ltd, which is chaired by the billionaire busines… [+1996 chars]",Uncertainties over Brexit give CDL ‘opportunities to acquire assets with deep value’ The former Stock Exchange Tower in London’s Square Mile has been sold for £385m to a Singaporean group that said it took advantage of Brexit uncertainty to strike the deal. T…,2018-10-26 09:51:08,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",London's former Stock Exchange Tower sold to Singaporean group for £385m,https://www.theguardian.com/business/2018/oct/26/londons-former-stock-exchange-tower-sold-to-singaporean-group-for-385m-brexit,https://i.guim.co.uk/img/media/4eeee8a5c4d4b7c194b98d829bbcd712e5181e88/5_7_995_597/master/995.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=5fe620e560a771937f0374c549b2c988,1
268,Alex Spence,"A billionaire accused by British politicians of being a suspected Russian agent has turned to the American courts in an attempt to ""vindicate his reputation"", BuzzFeed News can reveal. Christopher Chandler, the 58-year-old New Zealand-born founder of a think … [+20668 chars]","British MPs have accused Christopher Chandler, the founder of a think tank that influenced the Brexit debate, of being a Russian agent. He says they've been taken in by a fraud. View Entire Post ›",2018-10-26 10:24:18,"{'id': 'buzzfeed', 'name': 'Buzzfeed'}",This Billionaire Is Suing The Man He Accuses Of Starting The Allegation That He Is A Russian Spy,https://www.buzzfeed.com/alexspence/christopher-chandler-russian-spy-lawsuit-brexit,"https://img.buzzfeed.com/buzzfeed-static/static/2018-10/18/10/enhanced/buzzfeed-prod-web-01/original-30366-1539872787-2.jpg?crop=1874:981;155,286",1
269,Isabella Steger,"This week, 150 years ago, Japan marked a historic turning point with the establishment of the Meiji era, which began its transformation into a powerful, imperialist nation that would see it conquer China and vast swathes of Asia. It was also this week, four d… [+3861 chars]","This week, 150 years ago, Japan marked a historic turning point with the establishment of the Meiji era, which began its transformation into a powerful,…",2018-10-26 10:30:09,"{'id': None, 'name': 'Qz.com'}",Why Japan and China are trying to make nice,https://qz.com/1438761/shinzo-abe-says-japans-ties-to-china-at-historic-turning-point/,https://cms.qz.com/wp-content/uploads/2018/10/RTX6GKZ51-e1540549148898.jpg?quality=75&strip=all&w=1400,1
270,Fabian Gorsler,"Its no secret anymore that sneakers are big business, not just for brands and retailers but also for the sneakerheads that buy and collect them. Recently, Business Insider valued the sneaker resale market at $1 billion, with other reports suggesting the overa… [+6947 chars]","It’s no secret anymore that sneakers are big business, not just for brands and retailers but also for the sneakerheads that buy and collect them. Recently, Business Insider valued the sneaker resale market at $1 billion, with other reports suggesting the over…",2018-10-26 11:42:17,"{'id': None, 'name': 'Highsnobiety.com'}",The 10 Most Valuable Sneakers of 2018 Q3,https://www.highsnobiety.com/p/sneakers-most-expensive-resold-2018-q3/,https://static.highsnobiety.com/wp-content/uploads/2018/10/25163838/sneakers-most-expensive-resold-2018-q3-feat.jpg,1
271,Cory Doctorow,In a new paper published in the journal Military Cyber Affairs researchers from the US Naval War College and Tel Aviv University document the use of BGP spoofing by China Telecom to redirect massive swathes of internet traffic through the company's routers as… [+4062 chars],In a new paper published in the journal Military Cyber Affairs researchers from the US Naval War College and Tel Aviv University document the use of BGP spoofing by China Telecom to redirect massive swathes of internet traffic through the company's routers as…,2018-10-26 13:15:54,"{'id': None, 'name': 'Boingboing.net'}",China Telecom has been using poisoned internet routes to suck up massive amounts of US and Canadian internet traffic,https://boingboing.net/2018/10/26/bgp-pop-mitm.html,https://media.boingboing.net/wp-content/uploads/2018/10/050-056c026d-1c66-4d42-9fae-a8e96df290c5-1020x1940.jpg,1
272,Yi Jun Loh,"Ever since the Michelin Guide took on Singapore in 2016, its never quite been the same. For the first time ever, humble, inexpensive hawker center dishes were welcomed into the folds of the culinary elite, given coveted Michelin stars previously reserved only… [+4103 chars]","Ever since the Michelin Guide took on Singapore in 2016, it’s never quite been the same. For the first time ever, humble, inexpensive hawker center dishes were welcomed into the folds of the culinary elite, given coveted Michelin stars previously reserved onl…",2018-10-26 14:00:00,"{'id': None, 'name': 'Food52.com'}",The Humble Chicken Rice Dish That's Changing What It Means to Get a Michelin Star,https://food52.com/blog/23229-hainanese-chicken-rice-recipe-michelin-hawker-stall?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+food52-TheAandMBlog+%28The+A%2BM+Blog%29,https://images.food52.com/0WleinkTVOAYqKZIUd2xP-ewW9U=/fit-in/1200x1200/7408ae5a-4653-4ba7-90ff-36d4f2fcc902--2018-1012_hainanese-chicken-rice_3x2_rocky-luten_045.jpeg,1
273,Jamie Susskind,"Democracy is at a crossroads. With the midterms approaching and the 2020 presidential election looming on the horizon, millions of Americans are set to place their faith in candidates whose rhetoric is democratic but who are open about their intention to comp… [+17319 chars]","In this adapted excerpt from his new book, “Future Politics,” Jamie Susskind offers us a peek into the future of democracy. Beyond fighting fake news, what if AI soon starts voting for us and helps draft legislation? Democracy is at a crossroads. With the mid…",2018-10-26 14:00:39,"{'id': None, 'name': 'Fastcompany.com'}",Mr. Robot goes to Washington: How AI will change democracy,https://www.fastcompany.com/90257573/mr-robot-goes-to-washington-how-ai-will-change-democracy?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcompany%2Fheadlines+%28Fast+Company%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2018/10/p-1-mr-robot-goes-to-washington-how-ai-will-change-democracy.jpg",1
274,Kory Grow,"These days, when Ray Davies listens to his band’s masterstroke, 1968’s The Kinks Are t he Village Green Preservation Society, it’s with “a bit of misery.” The frustration he was feeling at age 23, when he wrote it, is still fresh: The Kinks were banned from p… [+17987 chars]","With a comprehensive new box set serving as the final word on the album, Ray and Dave Davies and drummer Mick Avory reflect on their masterpiece",2018-10-26 14:23:57,"{'id': None, 'name': 'Rollingstone.com'}",The Kinks’ ‘Village Green’ LP at 50: ‘That’s the Story of Our Lives’,https://www.rollingstone.com/music/music-features/kinks-interview-ray-davies-dave-davies-village-green-preservation-society-747379/,https://www.rollingstone.com/wp-content/uploads/2018/10/the-kinks-1968-village-green-at-50.jpg,1
275,,"As the Mediterranean Basin is experiencing the impact of climate change more than ever, an international network of scientists has worked together to synthesize the effects of climate change and environmental problems, as well as the incurred risks, in the re… [+3904 chars]","As the Mediterranean Basin is experiencing the impact of climate change more than ever, an international network of scientists has worked together to synthesize the effects of climate change and environmental problems, as well as the incurred risks, in the re…",2018-10-26 14:26:25,"{'id': None, 'name': 'Sciencedaily.com'}",Climate change impact in Mediterranean region,https://www.sciencedaily.com/releases/2018/10/181026102625.htm,,1
276,Max Grobe,"Under the Radar is Highsnobietys weekly celebration of upcoming talent. Each week, were spotlighting an emerging brand thats bringing something new to the worlds of streetwear and fashion. “My idea was to create a new type of workwear for artists to wear when… [+2337 chars]","Under the Radar is Highsnobiety’s weekly celebration of upcoming talent. Each week, we’re spotlighting an emerging brand that’s bringing something new to the worlds of streetwear and fashion. “My idea was to create a new type of workwear for artists to wear w…",2018-10-26 14:37:49,"{'id': None, 'name': 'Highsnobiety.com'}",Vyner Articles Is London’s Next Big Menswear Label,https://www.highsnobiety.com/p/vyner-articles-utr/,https://static.highsnobiety.com/wp-content/uploads/2018/10/26125444/utr-vyner-articles-feature.jpg,1
277,Eugene Rabkin,This story is taken from Issue 17 of Highsnobiety magazine. You can buy the new issue here. Italian shoemaker Guidi melds centuries of artisanal tradition with a modern-minded approach and aesthetic. Thats why the footwear company has become a go-to for the f… [+16542 chars],This story is taken from Issue 17 of Highsnobiety magazine. You can buy the new issue here. Italian shoemaker Guidi melds centuries of artisanal tradition with a modern-minded approach and aesthetic. That’s why the footwear company has become a go-to for the …,2018-10-26 14:37:49,"{'id': None, 'name': 'Highsnobiety.com'}",The Philosophy and the Process: How Guidi Makes Its Shoes,https://www.highsnobiety.com/p/guidi-shoemakers-interview/,https://static.highsnobiety.com/wp-content/uploads/2018/10/09161706/guidi-shoes-feat.jpg,1
278,,"Increase in sea temperature and ocean acidification due to climate change and pollutions have significant impacts on coastal and marine ecosystems Credit: Sarah St.Arnaud, Tour du Valat, Arles, France As the Mediterranean Basin is experiencing the impact of c… [+4389 chars]","As the Mediterranean Basin is experiencing the impact of climate change more than ever, an international network of scientists has worked together to synthesize the effects of climate change and environmental problems, as well as the incurred risks, in the re…",2018-10-26 14:40:09,"{'id': None, 'name': 'Phys.org'}",First study on climate change impact in Mediterranean,https://phys.org/news/2018-10-climate-impact-mediterranean.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2018/1-firststudyon.jpg,1
279,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Rei Kawakubo ‘s COMME des GARÇONS empire expands with an all-new line called CDGCDGCDG to celebrate its 45th-anniversary this year. The fledgling franchise champions the emblematic CDG logo on an extensive range of apparel, accessories, and footwear for the i… [+1172 chars]","Rei Kawakubo's COMME des GARÇONS empire expands with an all-new line called CDGCDGCDG to celebrate its 45th-anniversary this year. The fledgling franchise champions the emblematic CDG logo on an extensive range of apparel, accessories, and footwear for the in…",2018-10-26 14:59:44,"{'id': None, 'name': 'Hypebeast.com'}",EXCLUSIVE: COMME des GARÇONS Announces New CDGCDGCDG Line Releasing Worldwide,https://hypebeast.com/2018/10/comme-des-garcons-cdgcdgcdg-collection-full-look,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2018%2F10%2Fcomme-des-garcons-CDGCDGCDG-collection-tw.jpg?w=960&cbr=1&q=90&fit=max,1
280,phillip torrone,"October 26, 2018 AT 11:10 am How many micro:bits are out there? Two million BBC micro:bits distributed globally #microbitsecondbirthday @BBC @microbit_edu BBC – Two million BBC micro:bits distributed globally – Media Centre via Twitter. To celebrate its secon… [+2309 chars]","BBC – Two million BBC micro:bits distributed globally – Media Centre via Twitter. To celebrate its second birthday, the Micro:bit Educational Foundation has today announced the manufacture and distribution of the two millionth BBC micro:bit. The Foundation ha…",2018-10-26 15:10:50,"{'id': None, 'name': 'Adafruit.com'}",How many micro:bits are out there? Two million BBC micro:bits distributed globally #microbitsecondbirthday @BBC @microbit_edu,https://blog.adafruit.com/2018/10/26/how-many-microbits-are-out-there-two-million-bbc-microbits-distributed-globally-microbitsecondbirthday-bbc-microbit_edu/,https://cdn-blog.adafruit.com/uploads/2018/10/adafruit_2018_0842.jpg,1
