,author,content,description,publishedAt,source,title,url,urlToImage,count
341,Iris Dorbian,"Shavit Capital has closed its fifth fund at $100 million. The fund’s investors include financial institutions from the U.S., Asia and Israel, as well as owners and senior managers of investment banks and hedge funds. Based in Jerusalem, Shavit is an investmen… [+4270 chars]","Shavit Capital has closed its fifth fund at $100 million. The fund's investors include financial institutions from the U.S., Asia and Israel, as well as owners and senior managers of investment banks and hedge funds. Based in Jerusalem, Shavit is an investmen…",2018-10-31 14:09:13,"{'id': None, 'name': 'Pehub.com'}",Shavit wraps up fifth fund at $100 mln,https://www.pehub.com/2018/10/shavit-wraps-up-fifth-fund-at-100-mln/,,1
342,Esekla,"Investing in modern markets is an exercise in mixed metaphors. The bull market is long in the tooth, yet the economy is supposedly stronger than ever. Behind such conflicting messages lies an investment industry that must resort to trading volatility, even if… [+6821 chars]","Some notes on what to look at and what to ignore. Plus a history lesson illustrating what to be afraid of and where to seek safety. Finally, a warning about cur",2018-10-31 15:25:12,"{'id': None, 'name': 'Seekingalpha.com'}",How To Ride The Waves Instead Of Getting Trampled By The Herd,https://seekingalpha.com/article/4216426-ride-waves-instead-getting-trampled-herd,https://static.seekingalpha.com/uploads/2018/10/30/767775-15409438253666296_origin.png,1
343,Jinoy Jose P,"Pardon the uninitiated; whats FAANG about? Expanded, it stands for Facebook, Apple, Amazon, Netflix and Alphabet. The FAANG stocks are the most popular and, arguably, best performing technology stocks in the world. They are traded on the Nasdaq in the US. The… [+3657 chars]","Pardon the uninitiated; what&rsquo;s FAANG about?Expanded, it stands for Facebook, Apple, Amazon, Netflix and Alphabet. The FAANG stocks are the most popular and, arguably, best performing technology",2018-10-31 15:49:17,"{'id': None, 'name': 'Thehindubusinessline.com'}",When big tech loses its FAANGs,https://www.thehindubusinessline.com/opinion/columns/the-cheat-sheet/when-big-tech-loses-its-faangs/article25382483.ece,https://www.thehindubusinessline.com/opinion/columns/the-cheat-sheet/3kc3fr/article25382482.ece/ALTERNATES/LANDSCAPE_615/BL01THINKFANG,1
348,Lambert Strether,By Lambert Strether of Corrente. Trade “China Manufacturing PMI Worsens in October as Trade War Bites” [ Industry Week ]. “An official gauge of activity in China’s manufacturing sector worsened in October as the effects of an ongoing trade war with the U.S. h… [+18796 chars],By Lambert Strether of Corrente. Trade “China Manufacturing PMI Worsens in October as Trade War Bites” [Industry Week]. “An official gauge of activity in China’s manufacturing sector worsened in October as the effects of an ongoing trade war with the U.S. hit…,2018-10-31 18:00:11,"{'id': None, 'name': 'Nakedcapitalism.com'}",2:00PM Water Cooler 10/31/2018,https://www.nakedcapitalism.com/2018/10/200pm-water-cooler-10-31-2018.html,https://www.nakedcapitalism.com/wp-content/uploads/2018/10/Mertens-moss-heather.jpg,1
354,,"Stocks climbed for the second day in a row Wednesday at the end of a brutal month for markets worldwide. Investors applauded strong quarterly results from companies including Facebook and General Motors, but US stocks still finished with their worst monthly l… [+5038 chars]",Stocks climbed for the second day in a row Wednesday at the end of a brutal month for markets worldwide.,2018-10-31 21:35:54,"{'id': None, 'name': 'Bostonglobe.com'}","Stocks rally again, but end Oct. with steep losses",https://www.bostonglobe.com/business/2018/10/31/stocks-rally-again-but-end-oct-with-steep-losses/MmqlIKZrKGHCZuyDWpMQYP/story.html,//c.o0bg.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/images/logo-bg.jpg,1
356,Reuters Editorial,"LONDON (Reuters) - Prime Minister Theresa May appeared assured when she met business leaders on Wednesday, attendees of the meeting said, and sounded confident on prospects for striking a Brexit deal despite concern that Britain might leave the European Union… [+2750 chars]","Reuters May seeks to reassure business on Brexit progress Reuters LONDON (Reuters) - Prime Minister Theresa May appeared assured when she met business leaders on Wednesday, attendees of the meeting said, and sounded confident on prospects for striking a Brexi…",2018-11-01 00:22:15,"{'id': 'reuters', 'name': 'Reuters'}",May seeks to reassure business on Brexit progress - Reuters,https://uk.reuters.com/article/uk-britain-eu-business/may-seeks-to-reassure-business-on-brexit-progress-idUKKCN1N51U0,https://s3.reutersmedia.net/resources/r/?m=02&d=20181031&t=2&i=1320714444&w=1200&r=LYNXNPEE9U1UQ,1
358,SI Reporter,"MARKETS LIVE: Q2 results, rupee, oil prices likely to impact sentiments Wall Street US stocks rebounded for a second day on Wednesday as investors snapped up beaten-down technology and internet favourites and strong company results lifted spirits, even as the… [+411 chars]",Catch all the market news here,2018-11-01 02:46:00,"{'id': None, 'name': 'Business-standard.com'}","MARKETS LIVE: Q2 results, rupee, oil prices likely to impact sentiments",https://www.business-standard.com/article/markets/markets-live-bse-sensex-nse-nifty-indices-q2-results-earnings-118110100113_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2017-08/02/full/1501657975-6369.jpg,1
359,Alastair Hamilton,"The Giro d'Italia has announced the 2019 course - Mountainous with three time trials, could it suit Tom Dumoulin? The Italian Grand Tour is the Top Story. Loads of other cycling news in the Eurotrash bag: USA Pro CX, Saitama Critérium, contract news, UAE Team… [+32574 chars]","Nov 01, 2018 - The Giro d'Italia has announced the 2019 course - Mountains and three time trials, could it suit Tom Dumoulin? The Italian Grand Tour is the Top Story. Loads of other cycling news: USA Pro CX, Saitama Critérium, contract news, UAE Youth Academy…",2018-11-01 07:01:42,"{'id': None, 'name': 'Pezcyclingnews.com'}",EUROTRASH News Round Up Thursday!,https://www.pezcyclingnews.com/eurotrash/eurotrash-cycling-news-giro19-giroditalia-usa-procx-saitama-criterium-uae-team-emirates-teamtrak-trek-segafredo-lottonl-jumbo/,https://www.pezcyclingnews.com/wp-content/uploads/2018/11/giro17stage18-dumoulin-mountain-940.jpg,1
360,ANNABELLE LIANG,"SINGAPORE (AP) Asian markets were mixed Thursday as traders wondered if the Chinese government could shore up its economy without weakening the yuan as manufacturing slows. KEEPING SCORE: Hong Kong’s Hang Seng gained 1.5 percent to 25,347.71 while Japan’s Nik… [+2326 chars]","SINGAPORE (AP) — Asian markets were mixed Thursday as traders wondered if the Chinese government could shore up its economy without weakening the yuan as manufacturing slows. KEEPING SCORE: Hong Kong’s Hang Seng gained 1.5 percent to 25,347.71 while Japan’s N…",2018-11-01 07:14:07,"{'id': None, 'name': 'Seattletimes.com'}",Asian shares mixed on doubts over Chinese stimulus,https://www.seattletimes.com/business/asian-shares-mixed-on-doubts-over-chinese-stimulus/,https://static.seattletimes.com/wp-content/uploads/2018/10/urn-publicid-ap-org-959908633c0e497cba29b4ec84e2ec4aJapan_Financial_Markets_97958-1200x630.jpg,4
364,Mark DeCambre,"U.S. stocks on Thursday aimed to extend a win streak to a third day, as Wall Street looked to kick off November were it ended one of its most withering Octobers in years: on a high note. Closely followed quarterly results after the close of regular trade from… [+3884 chars]","U.S. stocks on Thursday aim to extend a win streak to a third session, as Wall Street attempts to kick off November were it ended one of its most withering Octobers in years: on a high note.",2018-11-01 10:09:05,"{'id': None, 'name': 'Marketwatch.com'}",Market Snapshot: S&P 500 tries for first 3-day streak in 6 weeks as stocks poised to extend gains,https://www.marketwatch.com/story/sp-500-tries-for-first-3-day-streak-in-6-weeks-as-stocks-poised-to-extend-gains-2018-11-01,http://s.marketwatch.com/public/resources/MWimages/MW-FN356_aapl_MG_20170526164202.jpg,1
366,By MARLEY JAY AP Markets Writer,"NEW YORK (AP) Stocks are higher Thursday morning as major indexes extend a rebound into a third day. Health care companies are rising after insurer Cigna topped Wall Street's expectations in the third quarter and raised its estimates for the rest of the year,… [+3085 chars]",NEW YORK (AP) — Stocks are higher Thursday morning as major indexes extend a rebound into a third day.,2018-11-01 14:11:23,"{'id': 'associated-press', 'name': 'Associated Press'}",Health care and banks lead US stocks higher for a third day,https://apnews.com/0f3eac8cf8b543f8be1b8558b1e18f6d,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/c/9e/c9e12f37-691d-5a69-86bb-8ec3931da884/5bdb03da15eb6.image.jpg?resize=945%2C630,1
367,Booking.com,"Today Booking.com, a leader in travel technology, announces the opening of applications for the third annual Booking Booster accelerator program for startups in sustainable tourism. Booking.com is calling startups from around the world that are building techn… [+11271 chars]","Today Booking.com, a leader in travel technology, announces the opening of applications for the third annual Booking Booster accelerator program for startups in sustainable tourism. Booking.com is calling startups from around the world that are building techn…",2018-11-01 14:39:45,"{'id': None, 'name': 'Hospitalitynet.org'}",Booking Booster 3.0: Booking.com Highlights Key Areas Being Tackled by Enterprising Startups in Sustainable Tourism,https://www.hospitalitynet.org/news/4090602.html,https://www.hospitalitynet.org/picture/xl_153094357.jpg,1
368,Tomi Kilgore,"Traders of Apple Inc. AAPL, +0.09% stock options don't seem to expect a blow-out, or a blow-up stock reaction to the technology behemoth's fiscal fourth-quarter earnings report, due out after Thursday's close. An options strategy known as a straddle, which in… [+780 chars]","Traders of Apple Inc. stock options don't seem to expect a blow-out, or a blow-up stock reaction to the technology behemoth's fiscal fourth-quarter earnings report, due out after Thursday's close. An options strategy known as a straddle, which involves the si…",2018-11-01 15:28:04,"{'id': None, 'name': 'Marketwatch.com'}","Apple stock-option traders aren't expecting a blow-out, or blow-up earnings report",https://www.marketwatch.com/story/apple-stock-option-traders-arent-expecting-a-blow-out-or-blow-up-earnings-report-2018-11-01,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,1
371,,"Oath and Roku, Inc. (Nasdaq: ROKU) today announced the launch of “Yahoo” on The Roku Channel, providing live and linear news content from Yahoo News, Yahoo Finance, HuffPost, MAKERS and Yahoo Sports. This diverse array of programming will be part of The Roku … [+6546 chars]","Yahoo?s Premium Live and Linear Programming Includes News, Finance and More to Debut November 1",2018-11-01 17:00:00,"{'id': None, 'name': 'Streamingmedia.com'}",?Yahoo? Launches on The Roku Channel,http://www.streamingmedia.com/PressRelease/View.aspx?PRGuid=48164&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+StreamingMediaMagazine-IndustryNews+%28StreamingMedia.com%3A+Industry+News%29,http://itipix.com/StreamingMedia/TemplateImages/SM_OG.png,1
372,Mimi  Whitefield,"As it has every year since 1992, the United Nations General Assembly voted overwhelmingly Thursday for a resolution that called for lifting the U.S. embargo against Cuba despite a U.S. move to put the focus on Cubas human rights record. The vote was 189-2 in … [+5678 chars]","Miami Herald US highlights Cuba's problematic human rights record but UN still supports lifting embargo Miami Herald As it has every year since 1992, the United Nations General Assembly voted overwhelmingly Thursday for a resolution that called for lifting th…",2018-11-01 17:45:34,"{'id': None, 'name': 'Miamiherald.com'}",US highlights Cuba's problematic human rights record but UN still supports lifting embargo - Miami Herald,https://www.miamiherald.com/news/nation-world/world/americas/cuba/article220920255.html,https://www.miamiherald.com/latest-news/4nagga/picture220958855/alternates/LANDSCAPE_1140/CubaUSEmbargo.JPG,1
373,Michael Henage,"Everyone knows Teslas (NASDAQ: TSLA ) earnings topped estimates. Prior to the quarter, based on Teslas historical numbers, I argued there was no way the company would turn a profit. With most analysts calling for negative earnings, I was certainly in good com… [+10383 chars]","It's no surprise that a nearly 17% increase in average revenue per vehicle, coupled with a 10% increase in cost, resulted in stronger earnings. Tesla wouldn't h",2018-11-01 18:46:54,"{'id': None, 'name': 'Seekingalpha.com'}",2 Big Reasons For Tesla's Strong Quarter,https://seekingalpha.com/article/4217148-2-big-reasons-teslas-strong-quarter,https://static.seekingalpha.com/uploads/2018/11/1/9028031-15410948206363854.jpg,1
374,SA Editor Jignesh Mehta,Gainers: FormFactor (NASDAQ: FORM ) +31%. Fitbit (NYSE: FIT ) +29%. Foresight Autonomous Holdings (NASDAQ: FRSX ) +23%. Attunity (NASDAQ: ATTU ) +21%. Net Element (NASDAQ: NETE ) +19%. Losers: Internap (NASDAQ: INAP ) -23%. AXT (NASDAQ: AXTI ) -19%. Westell T… [+235 chars],Gainers: FormFactor (NASDAQ:FORM) +31%. Fitbit (NYSE:FIT) +29%. Foresight Autonomous Holdings (NASDAQ:FRSX) +23%. Attunity (NASDAQ:ATTU) +21%. Net Element (NASDAQ:NETE) +19%.Losers: Internap (NASDAQ:I,2018-11-01 19:01:32,"{'id': None, 'name': 'Seekingalpha.com'}",Earnings related tickers mostly top list of technology movers (11/01/2018),https://seekingalpha.com/news/3404220-earnings-related-tickers-mostly-top-list-technology-movers-11-01-2018,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,1
